Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Ratings","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ300V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P30ETR-ND,P30ECT-ND,P30EDKR-ND","ERJ-8GEYJ300V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 30 OHM 5% 1/4W 1206","65,617","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","30 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ330V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P33ETR-ND,P33ECT-ND,P33EDKR-ND","ERJ-8GEYJ330V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 33 OHM 5% 1/4W 1206","48,947","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","33 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ360V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P36ETR-ND,P36ECT-ND,P36EDKR-ND","ERJ-8GEYJ360V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 36 OHM 5% 1/4W 1206","6,936","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","36 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ390V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P39ETR-ND,P39ECT-ND,P39EDKR-ND","ERJ-8GEYJ390V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 39 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","39 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ430V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P43ETR-ND,P43ECT-ND,P43EDKR-ND","ERJ-8GEYJ430V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 43 OHM 5% 1/4W 1206","71,958","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","43 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ470V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P47ETR-ND,P47ECT-ND,P47EDKR-ND","ERJ-8GEYJ470V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 47 OHM 5% 1/4W 1206","983","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","47 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ510V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P51ETR-ND,P51ECT-ND,P51EDKR-ND","ERJ-8GEYJ510V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 51 OHM 5% 1/4W 1206","52,022","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","51 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ560V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P56ETR-ND,P56ECT-ND,P56EDKR-ND","ERJ-8GEYJ560V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 56 OHM 5% 1/4W 1206","78,105","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","56 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ620V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P62ETR-ND,P62ECT-ND,P62EDKR-ND","ERJ-8GEYJ620V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 62 OHM 5% 1/4W 1206","543,414","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","62 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ680V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P68ETR-ND,P68ECT-ND,P68EDKR-ND","ERJ-8GEYJ680V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 68 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","68 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ750V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P75ETR-ND,P75ECT-ND,P75EDKR-ND","ERJ-8GEYJ750V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 75 OHM 5% 1/4W 1206","2,989","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","75 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ820V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P82ETR-ND,P82ECT-ND,P82EDKR-ND","ERJ-8GEYJ820V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 82 OHM 5% 1/4W 1206","261,239","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","82 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ910V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P91ETR-ND,P91ECT-ND,P91EDKR-ND","ERJ-8GEYJ910V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 91 OHM 5% 1/4W 1206","1,626","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","91 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ101V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P100ETR-ND,P100ECT-ND,P100EDKR-ND","ERJ-8GEYJ101V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 100 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","100 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ111V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P110ETR-ND,P110ECT-ND,P110EDKR-ND","ERJ-8GEYJ111V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 110 OHM 5% 1/4W 1206","38,544","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","110 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ121V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P120ETR-ND,P120ECT-ND,P120EDKR-ND","ERJ-8GEYJ121V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 120 OHM 5% 1/4W 1206","68,061","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","120 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ131V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P130ETR-ND,P130ECT-ND,P130EDKR-ND","ERJ-8GEYJ131V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 130 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","130 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ151V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P150ETR-ND,P150ECT-ND,P150EDKR-ND","ERJ-8GEYJ151V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 150 OHM 5% 1/4W 1206","117,814","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","150 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ161V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P160ETR-ND,P160ECT-ND,P160EDKR-ND","ERJ-8GEYJ161V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 160 OHM 5% 1/4W 1206","31,450","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","160 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ181V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P180ETR-ND,P180ECT-ND,P180EDKR-ND","ERJ-8GEYJ181V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 180 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","180 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ201V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P200ETR-ND,P200ECT-ND,P200EDKR-ND","ERJ-8GEYJ201V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 200 OHM 5% 1/4W 1206","114,929","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","200 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ221V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P220ETR-ND,P220ECT-ND,P220EDKR-ND","ERJ-8GEYJ221V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 220 OHM 5% 1/4W 1206","175,062","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","220 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ241V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P240ETR-ND,P240ECT-ND,P240EDKR-ND","ERJ-8GEYJ241V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 240 OHM 5% 1/4W 1206","181,888","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","240 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ271V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P270ETR-ND,P270ECT-ND,P270EDKR-ND","ERJ-8GEYJ271V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 270 OHM 5% 1/4W 1206","239,905","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","270 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ301V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P300ETR-ND,P300ECT-ND,P300EDKR-ND","ERJ-8GEYJ301V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 300 OHM 5% 1/4W 1206","78,493","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","300 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ331V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P330ETR-ND,P330ECT-ND,P330EDKR-ND","ERJ-8GEYJ331V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 330 OHM 5% 1/4W 1206","189,120","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","330 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ361V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P360ETR-ND,P360ECT-ND,P360EDKR-ND","ERJ-8GEYJ361V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 360 OHM 5% 1/4W 1206","26,381","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","360 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ391V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P390ETR-ND,P390ECT-ND,P390EDKR-ND","ERJ-8GEYJ391V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 390 OHM 5% 1/4W 1206","275,422","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","390 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ431V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P430ETR-ND,P430ECT-ND,P430EDKR-ND","ERJ-8GEYJ431V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 430 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","430 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ471V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P470ETR-ND,P470ECT-ND,P470EDKR-ND","ERJ-8GEYJ471V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 470 OHM 5% 1/4W 1206","68,000","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","470 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ511V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P510ETR-ND,P510ECT-ND,P510EDKR-ND","ERJ-8GEYJ511V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 510 OHM 5% 1/4W 1206","0","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","510 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ561V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P560ETR-ND,P560ECT-ND,P560EDKR-ND","ERJ-8GEYJ561V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 560 OHM 5% 1/4W 1206","86,181","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","560 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ621V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P620ETR-ND,P620ECT-ND,P620EDKR-ND","ERJ-8GEYJ621V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 620 OHM 5% 1/4W 1206","95,164","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","620 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"-","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P620EMG-ND","ERJ-8GCYJ621M","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 620 OHM 5% 1/4W 1206","0","Obsolete","0","0","Tape & Reel (TR)","ERJ-8G","Obsolete","620 Ohms","±5%","0.25W, 1/4W","Thick Film","-","±200ppm/°C","-","1206 (3216 Metric)","1206","-","-","-","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ681V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P680ETR-ND,P680ECT-ND,P680EDKR-ND","ERJ-8GEYJ681V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 680 OHM 5% 1/4W 1206","178,949","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","680 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ751V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P750ETR-ND,P750ECT-ND,P750EDKR-ND","ERJ-8GEYJ751V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 750 OHM 5% 1/4W 1206","65,939","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","750 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ821V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P820ETR-ND,P820ECT-ND,P820EDKR-ND","ERJ-8GEYJ821V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 820 OHM 5% 1/4W 1206","126,959","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","820 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
"https://industrial.panasonic.com/ww/products/pt/general-purpose-chip-resistors/models/ERJ8GEYJ911V","//media.digikey.com/Renders/Panasonic%20Renders/ERJ-1206%20Pkg.jpg","P910ETR-ND,P910ECT-ND,P910EDKR-ND","ERJ-8GEYJ911V","Panasonic Electronic Components","Panasonic Electronic Components","RES SMD 910 OHM 5% 1/4W 1206","1,730","0.15","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ERJ-8G","Active","910 Ohms","±5%","0.25W, 1/4W","Thick Film","Automotive AEC-Q200","±200ppm/°C","-55°C ~ 155°C","1206 (3216 Metric)","1206","AEC-Q200","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.028"" (0.70mm)","2","-"
